COLEGIO;MES;MES_GASTO;ORIGEN;CODIGO;ESTABLECIMIENTO;RBD;SUBVENCION;CODIGO_CUENTA;TIPO_DOCUMENTO;NUMERO_FACTURA;FECHA_DOCUMENTO;FECHA_PAGO;DESCRIPCION_GASTO;RUT_PROVEEDOR;NOMBRE_PROVEEDOR;MONTO_GASTO;MONTO_DOCUMENTO;MONTO_TOTAL;DOCUMENTO_ORIGINAL;CLAVE_CRUCE
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3029.0;2025-10-06;2025-12-18;CARNE MOLIDA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;134850.0;134850.0;134850.0;;16214411-1|3029|134850.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;98370167.0;2025-10-06;2025-12-18;HAMBURGUESA SALCHICHAS CARNE MOLIDA;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA;733516.0;733516.0;733516.0;;79984240-8|98370167|733516.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231030.0;2025-10-20;2025-11-12;DIESEL;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;37755.0;37755.0;37755.0;;76693438-2|231030|37755.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230608.0;2025-10-15;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;35000.0;35000.0;35000.0;;76693438-2|230608|35000.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230702.0;2025-10-16;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;56590.0;56590.0;56590.0;;76693438-2|230702|56590.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;229986.0;2025-10-08;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;57750.0;57750.0;57750.0;;76693438-2|229986|57750.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;229842.0;2025-10-06;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;31330.0;31330.0;31330.0;;76693438-2|229842|31330.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;229928.0;2025-10-07;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;60802.0;60802.0;60802.0;;76693438-2|229928|60802.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230207.0;2025-10-10;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;52720.0;52720.0;52720.0;;76693438-2|230207|52720.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230448.0;2025-10-13;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;120001.0;120001.0;120001.0;;76693438-2|230448|120001.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;9735709.0;2025-10-02;2025-11-17;SERVICIO ELECTRICIDAD;76073162-5;SOCIEDAD AUSTRAL DE ELECTRICIDAD S.A.;3024500.0;3024500.0;3024500.0;;76073162-5|9735709|3024500.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;366395.0;2025-10-28;;POLIZAS SEGUROS DE VIDA;96573600-K;BCI SEGUROS VIDA S.A.;2342528.0;2342528.0;2342528.0;;96573600-K|366395|2342528.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;366642.0;2025-10-28;2025-12-19;POLIZAS SEGUROS DE VIDA;96573600-K;BCI SEGUROS VIDA S.A.;114233.0;114233.0;114233.0;;96573600-K|366642|114233.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230433.0;2025-10-13;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;301703.0;301703.0;301703.0;;76693438-2|230433|301703.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230426.0;2025-10-13;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;75122.0;75122.0;75122.0;;76693438-2|230426|75122.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230523.0;2025-10-14;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;57050.0;57050.0;57050.0;;76693438-2|230523|57050.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;229849.0;2025-10-06;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;290040.0;290040.0;290040.0;;76693438-2|229849|290040.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;230002.0;2025-10-08;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;26200.0;26200.0;26200.0;;76693438-2|230002|26200.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;229989.0;2025-10-08;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;58536.0;58536.0;58536.0;;76693438-2|229989|58536.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;229958.0;2025-10-07;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;119755.0;119755.0;119755.0;;76693438-2|229958|119755.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1150.0;2025-10-15;2025-12-18;LECHUGA CEBOLLA TOMATE ZANAHORIA ESPINACA;20315459-3;BRUNO OLIVA MUÑOZ;462586.0;462586.0;462586.0;;20315459-3|1150|462586.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1151.0;2025-10-15;2025-12-18;TOMATE NARANJA ZAPALLO ITALIANO PLATANO;20315459-3;BRUNO OLIVA MUÑOZ;165312.0;165312.0;165312.0;;20315459-3|1151|165312.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1152.0;2025-10-17;2025-12-18;MANZANA REPOLLO CILANTRO CEBOLLA;20315459-3;BRUNO OLIVA MUÑOZ;149543.0;149543.0;149543.0;;20315459-3|1152|149543.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1153.0;2025-10-20;2025-12-18;APIO CEBOLLA TOMATE;20315459-3;BRUNO OLIVA MUÑOZ;572416.0;572416.0;572416.0;;20315459-3|1153|572416.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1154.0;2025-10-22;2025-12-18;PEPINO CEBOLLA TOMATE CHERRY ZANAHORIA;20315459-3;BRUNO OLIVA MUÑOZ;392963.0;392963.0;392963.0;;20315459-3|1154|392963.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1155.0;2025-10-27;2025-12-19;LECHUGA CEBOLLA AJO ZANAHORIA;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;379806.0;379806.0;379806.0;;20315459-3|1155|379806.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1156.0;2025-10-30;2025-12-19;MANZANA TOMATE CILANTRO CEBOLLA;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;191654.0;191654.0;191654.0;;20315459-3|1156|191654.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;753.0;2025-10-28;2025-12-19;CAJA JUGO CHOCOLATES;7907114-5;GERMAN JOEL ARANEDA FLORES;49001.0;49001.0;49001.0;;7907114-5|753|49001.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;751.0;2025-10-28;2025-12-19;BOLSA FRUGELLE BOLSA COYAC MONEDAS CHOCOLATE;7907114-5;GERMAN JOEL ARANEDA FLORES;68100.0;68100.0;68100.0;;7907114-5|751|68100.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;752.0;2025-10-28;2025-12-19;JUGO LECHE CHOCMAN;7907114-5;GERMAN JOEL ARANEDA FLORES;28750.0;28750.0;28750.0;;7907114-5|752|28750.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;746.0;2025-10-28;2025-12-19;JUGO BARRAS CEREAL CAJA LECHE;7907114-5;GERMAN JOEL ARANEDA FLORES;39600.0;39600.0;39600.0;;7907114-5|746|39600.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;20205.0;MEDIA;16844.0;PIE;;FACEL;747.0;2025-10-28;;CHOCOLATE FRUGELLE BOLSA ALFAJOR;7907114-5;GERMAN JOEL ARANEDA FLORES;41520.0;41520.0;41520.0;;7907114-5|747|41520.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;279978.0;2025-10-27;2025-12-19;LIJA MADERA -  INSUMOS ASEO;76452633-3;FERRETERIA JARAMILLO LTDA;4846.0;4846.0;4846.0;;76452633-3|279978|4846.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;279979.0;2025-10-27;2025-12-19;CARBONILEO AGUARRAS CLAVOS BROCHA;76452633-3;FERRETERIA JARAMILLO LTDA;58880.0;58880.0;58880.0;;76452633-3|279979|58880.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;280076.0;2025-10-28;2025-12-19;PLACA CIEGA BLANCA;76452633-3;FERRETERIA JARAMILLO LTDA;2993.0;2993.0;2993.0;;76452633-3|280076|2993.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;94967.0;2025-10-30;2025-12-19;PIOLA NEGRA;7136299-K;ROBERTO RICARDO GUIBERGIA MUÑOZ;14994.0;14994.0;14994.0;;7136299-K|94967|14994.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;5105532.0;2025-10-28;2025-12-19;TRICLON ALIADO - MANTENCION HUERTO Y PRADERAS;82392600-6;COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA;118011.0;118011.0;118011.0;;82392600-6|5105532|118011.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;901.0;2025-10-29;2025-12-19;ESPONJA ABRASIVA ESCOBILLON DISCO LIMPIEZA - INSUMOS ASEO;76999464-5;SOC. COMERCIAL MOLINA BERROCAL LTDA;157440.0;157440.0;157440.0;;76999464-5|901|157440.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;900.0;2025-10-29;;VASO POLIPAPEL BANDEJA TENEDOR - PROYECTO VALORES;76999464-5;SOC. COMERCIAL MOLINA BERROCAL LTDA;62000.0;62000.0;62000.0;;76999464-5|900|62000.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;19961.0;2025-10-29;2025-12-19;INSUMOS ASEO ECONOMATO;6562450-8;PEDRO JORGE ALVEAL BIYANQUI;142086.0;142086.0;142086.0;;6562450-8|19961|142086.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;19959.0;2025-10-29;;TOALLA PAPEL INDUSTRIAL PAPEL HIGIENICO;6562450-8;PEDRO JORGE ALVEAL BIYANQUI;532596.0;532596.0;532596.0;;6562450-8|19959|532596.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;16898.0;2025-10-24;2025-12-18;DESRATRIZACION GENERAL;76021530-9;SOC. ANTIPLAGAS LTDA;202300.0;202300.0;202300.0;;76021530-9|16898|202300.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1489.0;2025-10-27;;MESA PING PONG;11129044-K;GUILLERMO CORDERO MOSQUEIRA;1770000.0;1770000.0;1770000.0;;11129044-K|1489|1770000.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;1717494.0;2025-10-28;2025-12-19;PAPEL FOTOCOPIADORA;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;711620.0;711620.0;711620.0;;76041579-0|1717494|711620.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1717496.0;2025-10-28;2025-12-19;CARPETA ESCOLAR  FORRO AUTOADHESIVO PLUMON;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;63822.0;63822.0;63822.0;;76041579-0|1717496|63822.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;44396.0;2025-10-29;2025-12-19;INSUMOS ASEO ECONOMATO;76636761-5;TRADE MM & S LTDA;300400.0;300400.0;300400.0;;76636761-5|44396|300400.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30701.0;MEDIA;16844.0;SEP;;FACEL;44397.0;2025-10-29;2025-12-19;CAJA PAPAS FRITAS - DIA DEL CRA;76636761-5;TRADE MM & S LTDA;3000.0;3000.0;3000.0;;76636761-5|44397|3000.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29693.0;2025-10-24;2025-12-18;BOLSA GLOBOS PAPEL FOTOGRAFICO CARTULINAS;5556734-4;LUIS RENATO CIFUENTES CISTERNA;84251.0;84251.0;84251.0;;5556734-4|29693|84251.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;10601.0;MEDIA;16844.0;PIE;;FACEL;29695.0;2025-10-24;2025-12-18;CORTINAS HILO PESCA GLOBOS GOMAEVA;5556734-4;LUIS RENATO CIFUENTES CISTERNA;77750.0;77750.0;77750.0;;5556734-4|29695|77750.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29714.0;2025-10-28;2025-12-19;GLOBOS GOMA EVA GAFETES;5556734-4;LUIS RENATO CIFUENTES CISTERNA;53151.0;53151.0;53151.0;;5556734-4|29714|53151.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6589.0;2025-10-29;2025-12-19;YOGURT AVENA FRUTOS SECOS - PLAN HABITOS SALUDABLES;76067254-8;COMERCIAL FOUAD MALKI EIRL;338200.0;338200.0;338200.0;;76067254-8|6589|338200.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6588.0;2025-10-29;2025-12-19;JUGOS LECHE SERVILLETAS HUEVOS;76067254-8;COMERCIAL FOUAD MALKI EIRL;61380.0;61380.0;61380.0;;76067254-8|6588|61380.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;2943.0;2025-10-31;;SERVICIO DE TRASLADO ALUMNOS;76346918-2;SOC. DE TRANSPORTES CORDILLERA TOUR SL LTDA;1770000.0;1770000.0;1770000.0;;76346918-2|2943|1770000.0
PULLINQUE;11.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;2942.0;2025-10-31;2025-11-17;SERVICIO DE TRASLADO ALUMNOS;76346918-2;SOC. DE TRANSPORTES CORDILLERA TOUR SL LTDA;2810000.0;2810000.0;2810000.0;;76346918-2|2942|2810000.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;6593.0;2025-10-29;;CHOCOLATE LECHE JUGO GALLETON;76067254-8;COMERCIAL FOUAD MALKI EIRL;213121.0;213121.0;213121.0;;76067254-8|6593|213121.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;6592.0;2025-10-29;;VASOS DESECHABLES TENEDOR CUCHARA;76067254-8;COMERCIAL FOUAD MALKI EIRL;27001.0;27001.0;27001.0;;76067254-8|6592|27001.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6570.0;2025-10-28;2025-12-19;VASOS PLASTICOS;76067254-8;COMERCIAL FOUAD MALKI EIRL;13501.0;13501.0;13501.0;;76067254-8|6570|13501.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6576.0;2025-10-28;2025-12-19;COYAC;76067254-8;COMERCIAL FOUAD MALKI EIRL;20000.0;20000.0;20000.0;;76067254-8|6576|20000.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;6568.0;2025-10-28;2025-12-19;CAFE AZUCAR QUESO HUEVOS;76067254-8;COMERCIAL FOUAD MALKI EIRL;61302.0;61302.0;61302.0;;76067254-8|6568|61302.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;6565.0;2025-10-28;2025-12-19;HAMBURGUESAS PAN QUEQUE JUGOS - PREMIACION FOLCLORE;76067254-8;COMERCIAL FOUAD MALKI EIRL;53250.0;53250.0;53250.0;;76067254-8|6565|53250.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30701.0;MEDIA;16844.0;SEP;;FACEL;6591.0;2025-10-29;2025-12-19;BEBIDAS SERVILLETAS - DESAYUNO DIA DEL PROFESOR;76067254-8;COMERCIAL FOUAD MALKI EIRL;26600.0;26600.0;26600.0;;76067254-8|6591|26600.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30701.0;MEDIA;16844.0;SEP;;FACEL;6590.0;2025-10-29;2025-12-19;CHOCOLATE PAN QUESO JAMON - DESAYUNO DIA DEL PROFESOR;76067254-8;COMERCIAL FOUAD MALKI EIRL;107421.0;107421.0;107421.0;;76067254-8|6590|107421.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;10802.0;MEDIA;16844.0;SEP;;FACEL;3135.0;2025-10-29;2025-12-19;LECHE JUGO PAPAS FRITAS BROWNIE - ENCUENTRO EMPRENDIMIENTO;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;28082.0;28082.0;28082.0;;16214411-1|3135|28082.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;3085.0;2025-10-28;2025-12-19;COMPOTA DE FRUTA JUGO PAN JAMON QUESO - SALIDA PEDAGOGICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;23519.0;23519.0;23519.0;;16214411-1|3085|23519.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30701.0;MEDIA;16844.0;SEP;;FACEL;3084.0;2025-10-28;2025-12-19;LAMINAS DE QUESO - DIA CRA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;2900.0;2900.0;2900.0;;16214411-1|3084|2900.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3086.0;2025-10-28;2025-12-19;JUGOS VASOS GALLETAS QUEQUE - TALLER PINTURA AL OLEO;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;46140.0;46140.0;46140.0;;16214411-1|3086|46140.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;11101.0;MEDIA;16844.0;SEP;;FACEL;3089.0;2025-10-28;2025-12-19;LECHE JUGO ALFAJOR PAPAS FRITAS - CEREMONIA EGRESO PROPEDEUTICO;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;32500.0;32500.0;32500.0;;16214411-1|3089|32500.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;30701.0;MEDIA;16844.0;SEP;;FACEL;3090.0;2025-10-28;2025-12-19;PECHUGA ENTERA - TALLER SOCIOEMOCIONAL;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;9350.0;9350.0;9350.0;;16214411-1|3090|9350.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;11201.0;MEDIA;16844.0;SEP;;FACEL;3093.0;2025-10-28;2025-12-19;BOTELLA AGUA - FERIA METODOLOGIA APRENDIZAJE ACTIVO;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;3800.0;3800.0;3800.0;;16214411-1|3093|3800.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231683.0;2025-10-28;2025-12-19;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;62070.0;62070.0;62070.0;;76693438-2|231683|62070.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231176.0;2025-10-21;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;329320.0;329320.0;329320.0;;76693438-2|231176|329320.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231233.0;2025-10-22;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;76613.0;76613.0;76613.0;;76693438-2|231233|76613.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231244.0;2025-10-23;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;62469.0;62469.0;62469.0;;76693438-2|231244|62469.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231246.0;2025-10-23;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;145586.0;145586.0;145586.0;;76693438-2|231246|145586.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231331.0;2025-10-23;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;61062.0;61062.0;61062.0;;76693438-2|231331|61062.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231136.0;2025-10-21;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;52720.0;52720.0;52720.0;;76693438-2|231136|52720.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231609.0;2025-10-27;;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;51663.0;51663.0;51663.0;;76693438-2|231609|51663.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231201.0;2025-10-22;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;50003.0;50003.0;50003.0;;76693438-2|231201|50003.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231338.0;2025-10-23;2025-12-18;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;59011.0;59011.0;59011.0;;76693438-2|231338|59011.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231942.0;2025-10-30;;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;51640.0;51640.0;51640.0;;76693438-2|231942|51640.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231954.0;2025-10-30;;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;51640.0;51640.0;51640.0;;76693438-2|231954|51640.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231628.0;2025-10-27;2025-12-19;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;84020.0;84020.0;84020.0;;76693438-2|231628|84020.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;231806.0;2025-10-29;2025-12-19;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;106277.0;106277.0;106277.0;;76693438-2|231806|106277.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3134.0;2025-10-29;;CHAMPIÑONES;162104411-1;VICTOR DANIEL CASTRO SANDOVAL;11970.0;11970.0;11970.0;;162104411-1|3134|11970.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6586.0;2025-10-29;;ABARROTES ECONOMATO;76067254-8;COMERCIAL FOUAD MALKI EIRL;1056490.0;1056490.0;1056490.0;;76067254-8|6586|1056490.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6587.0;2025-10-29;;ABARROTES ECONOMATO;76067254-8;COMERCIAL FOUAD MALKI EIRL;1000911.0;1000911.0;1000911.0;;76067254-8|6587|1000911.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;17488074.0;2025-10-27;;ABARROTES ECONOMATO;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LTDA;706262.0;706262.0;706262.0;;78809560-0|17488074|706262.0
PULLINQUE;1.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1087328.0;2025-10-28;;ABARROTES ECONOMATO;96733580-0;MACRO FOOD  S.A.;472708.0;472708.0;472708.0;;96733580-0|1087328|472708.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEX;5060.0;2025-10-30;2025-12-19;APOYO PEDAGOGICO;96547580-K;CEPECH SPA;841750.0;841750.0;841750.0;;96547580-K|5060|841750.0
PULLINQUE;12.0;10.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEX;5027.0;2025-10-30;2025-12-18;APOYO PEDAGOGICO;96547580-K;CEPECH SPA;841750.0;841750.0;841750.0;;96547580-K|5027|841750.0
